DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,WEATHER,IS_HOLIDAY,IS_PEAK_HOUR,IS_WEEKEND,SEASON
2024-05-01 01:00:00,41.3058471679688,27.9986572265625,sx7fvp,43.0,138.0,75.0,13.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.1080932617188,,sxk9y7,57.0,120.0,80.0,19.0,Cloudy,,0.0,1.0,Winter
2024-08-01 01:00:00,41.0586547851563,28.4271240234375,sxk1wf,69.0,107.0,92.0,16.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.0037231445313,28.7127685546875,sxk3m2,5.0,75.0,35.0,65.0,Sunny,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0202026367188,28.8446044921875,sxk927,2.0,91.0,32.0,55.0,Rainy,0.0,0.0,,Winter
2024-06-01 01:00:00,41.1685180664063,29.5367431640625,sxm40n,61.0,87.0,68.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,40.9762573242188,28.7347412109375,sxk3jg,8.0,99.0,59.0,140.0,Snowy,,0.0,1.0,Winter
2024-09-01 00:00:00,41.0586547851563,28.7457275390625,sxk3w4,6.0,126.0,54.0,99.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0037231445313,29.0203857421875,sxk9k2,,95.0,40.0,44.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.0751342773438,,sxk18t,58.0,111.0,84.0,18.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.1080932617188,28.1634521484375,,49.0,114.0,84.0,14.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.1245727539063,29.0313720703125,sxk9uw,19.0,53.0,38.0,1.0,Rainy,,,1.0,Winter
2024-08-01 00:00:00,41.0916137695313,28.8665771484375,sxk9bb,113.0,103.0,44.0,89.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.1685180664063,,sxk4jw,22.0,126.0,71.0,9.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.2673950195313,28.6029052734375,sxk6fb,67.0,105.0,84.0,,Snowy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.9487915039063,29.2181396484375,sxkbby,11.0,153.0,60.0,132.0,,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.9762573242188,29.1302490234375,sxk9ng,9.0,94.0,39.0,19.0,Cloudy,0.0,0.0,,Winter
2024-10-01 02:00:00,41.1080932617188,28.9544677734375,sxk9fg,31.0,127.0,76.0,85.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.1849975585938,28.0865478515625,sx7fr1,83.0,83.0,83.0,1.0,Snowy,0.0,,1.0,Winter
2024-12-01 02:00:00,,29.0203857421875,sxk9sk,5.0,99.0,48.0,108.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.1849975585938,28.5699462890625,sxk661,38.0,,86.0,25.0,Snowy,1.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0256958007813,28.4600830078125,sxk1rs,,106.0,67.0,21.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0366821289063,28.7896728515625,sxk3rn,3.0,83.0,32.0,,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,,28.9215087890625,sxk96h,17.0,132.0,70.0,158.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.1465454101563,28.2623291015625,sxk454,76.0,106.0,91.0,4.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9158325195313,29.1302490234375,sxk8yb,,128.0,47.0,33.0,Cloudy,,0.0,1.0,Winter
2024-10-01 00:00:00,,28.9105224609375,sxk91v,6.0,,58.0,87.0,Snowy,0.0,,1.0,Winter
2024-11-01 00:00:00,41.1300659179688,28.8116455078125,sxk3zx,21.0,137.0,90.0,71.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.0861206054688,28.8995361328125,sxk99x,3.0,,41.0,23.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0366821289063,29.1412353515625,sxk9rn,51.0,127.0,73.0,91.0,,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0696411132813,28.6248779296875,sxk3ek,8.0,108.0,52.0,58.0,Snowy,,0.0,1.0,Winter
2024-05-01 00:00:00,40.9378051757813,29.4049072265625,sxkbvh,58.0,,,8.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.1740112304688,28.4490966796875,sxk4pr,72.0,127.0,90.0,24.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,40.9597778320313,29.1082763671875,sxk9n2,4.0,,44.0,350.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.1630249023438,28.4490966796875,sxk4pm,34.0,,42.0,3.0,Cloudy,1.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.1355590820313,28.1524658203125,sxk408,77.0,159.0,93.0,15.0,Rainy,0.0,0.0,1.0,
2024-04-01 00:00:00,40.8773803710938,29.3060302734375,sxkbdc,137.0,127.0,77.0,175.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9323120117188,29.4049072265625,sxkbv5,66.0,170.0,91.0,24.0,Rainy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,,28.6029052734375,sxk6db,14.0,131.0,71.0,25.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.0092163085938,28.6578369140625,sxk3k1,5.0,101.0,60.0,224.0,Snowy,0.0,0.0,1.0,
2024-06-01 00:00:00,40.9652709960938,28.8446044921875,sxk903,22.0,78.0,49.0,8.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,40.9817504882813,,sxk3ns,10.0,116.0,63.0,24.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.9982299804688,28.8995361328125,sxk91x,3.0,65.0,24.0,,Snowy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,,29.0643310546875,sxk9m6,330.0,1080.0,71.0,70.0,Rainy,1.0,0.0,1.0,Winter
2024-09-01 02:00:00,40.9103393554688,29.1632080078125,sxk8xx,1.0,63.0,29.0,29.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0256958007813,28.7896728515625,,93.0,83.0,34.0,21.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.0311889648438,,sxk3qt,,,42.0,70.0,Sunny,,0.0,1.0,
2024-09-01 00:00:00,41.1026000976563,28.5260009765625,sxk3c4,161.0,151.0,105.0,44.0,,0.0,0.0,1.0,
2024-12-01 00:00:00,41.1520385742188,,sxk4he,84.0,84.0,84.0,1.0,Cloudy,0.0,0.0,,Winter
2024-12-01 02:00:00,,,sxk1ru,46.0,119.0,75.0,12.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.2344360351563,28.8885498046875,sxkd96,37.0,,91.0,50.0,Sunny,0.0,0.0,1.0,
2024-03-01 01:00:00,41.0421752929688,28.4710693359375,sxk1rz,76.0,116.0,92.0,2.0,Sunny,0.0,0.0,,Winter
2024-07-01 01:00:00,41.0421752929688,28.9434814453125,sxk96x,3.0,124.0,55.0,,Rainy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,,28.2843017578125,sxk459,,123.0,76.0,8.0,Rainy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0751342773438,28.1524658203125,sxk18t,,,86.0,16.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.2454223632813,28.6907958984375,sxk6su,51.0,138.0,80.0,78.0,Sunny,1.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0641479492188,28.6798095703125,sxk3se,5.0,71.0,39.0,19.0,Rainy,0.0,,,Winter
2024-09-01 02:00:00,40.9542846679688,29.1302490234375,sxk8yz,5.0,48.0,20.0,6.0,Cloudy,,0.0,,Winter
2024-05-01 01:00:00,41.1410522460938,29.4598388671875,sxkfn3,65.0,101.0,80.0,3.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,41.2014770507813,28.4710693359375,sxk4ru,67.0,86.0,76.0,2.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.1026000976563,28.5260009765625,sxk3c4,161.0,151.0,105.0,44.0,,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0806274414063,28.9764404296875,sxk9eq,3.0,75.0,32.0,87.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.0641479492188,29.0533447265625,sxk9t5,13.0,54.0,34.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.9542846679688,29.1522216796875,sxk8zr,8.0,45.0,24.0,7.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.1849975585938,28.8775634765625,sxkd31,7.0,121.0,,34.0,Snowy,0.0,0.0,,Winter
2024-04-01 02:00:00,40.9487915039063,29.4049072265625,,10.0,99.0,,3.0,Rainy,0.0,,1.0,Winter
2024-08-01 01:00:00,41.0476684570313,29.2620849609375,sxkc9b,7.0,133.0,81.0,34.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.2014770507813,,sxkdku,100.0,,55.0,,Snowy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0916137695313,29.3719482421875,sxkcu2,73.0,97.0,78.0,3.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9158325195313,29.2181396484375,sxkbbb,51.0,129.0,80.0,45.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.0806274414063,28.0426025390625,sx7cwn,800.0,1210.0,94.0,13.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0092163085938,29.1302490234375,sxk9qc,1.0,63.0,,43.0,,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0037231445313,,sxk938,3.0,100.0,30.0,167.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.0806274414063,29.0972900390625,,74.0,185.0,102.0,112.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0641479492188,,sx7cx5,65.0,72.0,68.0,3.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.1410522460938,28.9215087890625,sxkd41,520.0,1030.0,79.0,49.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,40.8059692382813,29.3829345703125,sxkbhs,47.0,127.0,83.0,94.0,,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,40.7949829101563,29.4049072265625,sxkbj4,50.0,,81.0,27.0,Sunny,1.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0366821289063,28.9434814453125,sxk96w,111.0,101.0,35.0,117.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0861206054688,28.0426025390625,sx7cwp,,129.0,92.0,13.0,Sunny,1.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0916137695313,28.8116455078125,sxk3z8,,135.0,90.0,73.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1026000976563,29.3939208984375,sxkcuf,82.0,110.0,92.0,2.0,Snowy,0.0,0.0,,
2024-08-01 02:00:00,41.0147094726563,29.0863037109375,sxk9mf,4.0,,,7.0,Sunny,1.0,0.0,1.0,Winter
2024-07-01 01:00:00,,28.7567138671875,sxk3w2,4.0,79.0,46.0,14.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,40.9707641601563,29.0753173828125,sxk9jd,3.0,43.0,23.0,29.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0202026367188,29.1522216796875,sxk9r7,12.0,51.0,,,Sunny,,0.0,1.0,Winter
2024-06-01 01:00:00,41.0092163085938,28.8885498046875,,70.0,460.0,25.0,14.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,40.9103393554688,,sxk8xp,9.0,118.0,57.0,23.0,,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0806274414063,28.7567138671875,sxk3wq,,46.0,36.0,2.0,Snowy,1.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0586547851563,29.0533447265625,sxk9t4,9.0,58.0,29.0,6.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.8773803710938,29.2620849609375,sxkb9c,4.0,118.0,,334.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.0092163085938,28.5040283203125,sxk329,37.0,122.0,79.0,35.0,Sunny,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.0147094726563,28.9544677734375,,1.0,75.0,31.0,92.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0311889648438,29.0423583984375,sxk9kv,3.0,110.0,42.0,205.0,Sunny,,0.0,1.0,Winter
2024-03-01 02:00:00,41.1575317382813,29.2620849609375,sxkf1u,58.0,158.0,95.0,50.0,,,0.0,1.0,Winter
2024-01-01 02:00:00,41.1410522460938,28.1524658203125,sxk409,41.0,130.0,81.0,15.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0366821289063,29.1522216796875,sxk9rq,5.0,98.0,65.0,148.0,,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.1080932617188,,,62.0,141.0,99.0,21.0,Cloudy,,0.0,1.0,Winter
2024-05-01 01:00:00,41.1465454101563,28.1414794921875,sxk406,78.0,78.0,78.0,,,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.0971069335938,28.7786865234375,sxk3yc,23.0,24.0,23.0,1.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,41.0971069335938,29.2950439453125,sxkcf9,67.0,132.0,95.0,15.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0092163085938,29.0093994140625,sxk9k1,,65.0,38.0,,Sunny,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.0971069335938,28.7786865234375,sxk3yc,,41.0,33.0,5.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.1026000976563,28.8775634765625,sxk9c4,4.0,78.0,40.0,10.0,Rainy,,0.0,1.0,Winter
2024-07-01 02:00:00,41.0476684570313,28.0535888671875,sx7cw2,55.0,128.0,84.0,13.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9213256835938,,sxkbb1,,77.0,58.0,18.0,Cloudy,0.0,,1.0,Winter
2024-02-01 01:00:00,41.0476684570313,28.4710693359375,sxk1xb,46.0,83.0,66.0,1.0,,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,40.8718872070313,29.2291259765625,sxkb90,18.0,102.0,66.0,41.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,40.8883666992188,,sxkbs7,60.0,166.0,,139.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,40.9817504882813,28.7677001953125,sxk3ns,7.0,,51.0,94.0,Snowy,0.0,,1.0,Winter
2024-02-01 02:00:00,41.0586547851563,28.9654541015625,sxk9e4,4.0,,63.0,156.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.1904907226563,28.8226318359375,,55.0,167.0,92.0,,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.2344360351563,28.7017822265625,sxk6t4,125.0,115.0,64.0,33.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0366821289063,28.4271240234375,sxk1qy,,1100.0,70.0,23.0,Sunny,0.0,0.0,1.0,
2024-07-01 01:00:00,40.8554077148438,29.2730712890625,sxkb6j,24.0,73.0,44.0,13.0,Sunny,,0.0,1.0,Winter
2024-01-01 02:00:00,40.8279418945313,29.3389892578125,sxkb78,30.0,147.0,,71.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.0366821289063,,sx7cmw,57.0,,,,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.2619018554688,,sxk6sz,102.0,92.0,,37.0,Rainy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,40.9982299804688,29.1741943359375,sxk9pz,6.0,55.0,27.0,11.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,,,sx7fvb,,,79.0,9.0,,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0421752929688,29.0972900390625,sxk9qp,7.0,46.0,30.0,,Rainy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,41.0916137695313,,sxk9g2,,108.0,49.0,37.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.2069702148438,,sxkf2v,69.0,73.0,71.0,1.0,Sunny,0.0,0.0,1.0,
2024-11-01 00:00:00,41.0696411132813,28.7677001953125,sxk3ws,39.0,112.0,80.0,35.0,Rainy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0366821289063,29.0863037109375,sxk9my,11.0,55.0,,6.0,Sunny,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,40.9048461914063,29.2840576171875,sxkbdq,3.0,80.0,36.0,115.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0586547851563,28.8006591796875,sxk3x6,108.0,98.0,28.0,14.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,40.9982299804688,29.1192626953125,sxk9nx,164.0,154.0,,171.0,,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0311889648438,28.9764404296875,sxk97m,3.0,61.0,24.0,70.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.1300659179688,28.2073974609375,sxk1cz,700.0,700.0,70.0,1.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,41.1080932617188,28.1634521484375,,45.0,129.0,80.0,14.0,Sunny,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.0531616210938,28.7237548828125,sxk3t9,10.0,137.0,78.0,103.0,Rainy,0.0,0.0,,Winter
2024-06-01 01:00:00,40.8993530273438,29.2510986328125,sxkb9t,6.0,,36.0,43.0,Sunny,0.0,0.0,,Winter
2024-08-01 02:00:00,41.0366821289063,28.8995361328125,sxk93w,3.0,91.0,38.0,30.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.9927368164063,29.0863037109375,,6.0,53.0,27.0,30.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1135864257813,28.9654541015625,sxk9gh,11.0,,45.0,28.0,Snowy,0.0,0.0,1.0,
2024-05-01 01:00:00,,28.6907958984375,,,100.0,46.0,41.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.1026000976563,28.3172607421875,sxk1u6,48.0,,92.0,34.0,Snowy,0.0,,1.0,Winter
2024-01-01 02:00:00,41.1959838867188,28.7347412109375,sxk6mg,35.0,74.0,48.0,9.0,Sunny,0.0,0.0,,Winter
2024-10-01 02:00:00,41.0971069335938,28.7896728515625,sxk3z1,19.0,,48.0,12.0,,1.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.1685180664063,29.0093994140625,sxkdhn,30.0,58.0,,,Sunny,0.0,0.0,1.0,
2024-09-01 01:00:00,41.0696411132813,,sxk9ek,2.0,128.0,49.0,201.0,Snowy,0.0,,1.0,Winter
2024-03-01 01:00:00,41.0696411132813,28.3941650390625,sxk1wh,,145.0,91.0,22.0,Snowy,1.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1904907226563,,sxk6q4,19.0,57.0,37.0,5.0,Rainy,0.0,0.0,,Winter
2024-09-01 01:00:00,41.0751342773438,28.1854248046875,sxk19m,58.0,94.0,82.0,11.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.1630249023438,,sxk61j,78.0,153.0,96.0,9.0,Cloudy,,0.0,1.0,Winter
2024-12-01 00:00:00,40.9817504882813,28.8885498046875,,2.0,114.0,50.0,114.0,Sunny,0.0,0.0,1.0,
2024-12-01 00:00:00,41.1135864257813,28.6358642578125,sxk3gs,440.0,1140.0,77.0,78.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.0806274414063,28.8116455078125,sxk3xw,12.0,185.0,94.0,138.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,,28.6248779296875,sxk372,2.0,71.0,27.0,26.0,Rainy,0.0,,1.0,Winter
2024-01-01 01:00:00,41.0861206054688,28.8995361328125,sxk99x,3.0,,41.0,23.0,Snowy,,0.0,1.0,Winter
2024-12-01 02:00:00,41.1904907226563,28.8665771484375,sxkd2f,,155.0,93.0,52.0,Snowy,0.0,,1.0,
2024-03-01 01:00:00,41.0311889648438,28.8336181640625,sxk92j,2.0,68.0,27.0,49.0,Rainy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9048461914063,29.1412353515625,,7.0,111.0,57.0,27.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0256958007813,29.2510986328125,sxkc3s,28.0,99.0,,25.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,40.9213256835938,29.1412353515625,sxk8z1,4.0,,36.0,24.0,Cloudy,1.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0256958007813,,sxk93k,19.0,58.0,41.0,2.0,Snowy,0.0,0.0,1.0,
2024-07-01 02:00:00,,29.0533447265625,,12.0,69.0,38.0,14.0,Rainy,0.0,0.0,,Winter
2024-12-01 01:00:00,41.1190795898438,29.3389892578125,sxkcgt,24.0,106.0,70.0,2.0,Snowy,0.0,0.0,,Winter
2024-10-01 00:00:00,41.0806274414063,28.9654541015625,sxk9en,2.0,120.0,27.0,157.0,Snowy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1026000976563,28.6029052734375,sxk3ff,34.0,149.0,97.0,23.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1026000976563,28.6029052734375,sxk3ff,,159.0,105.0,27.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.9927368164063,28.7017822265625,sxk3jn,3.0,104.0,47.0,124.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0586547851563,28.8336181640625,sxk984,6.0,83.0,36.0,9.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,,28.6578369140625,sxk6k4,,,,3.0,Cloudy,1.0,0.0,1.0,
2024-02-01 00:00:00,41.0476684570313,29.0753173828125,sxk9t8,3.0,68.0,26.0,24.0,Cloudy,0.0,,,Winter
2024-01-01 01:00:00,41.1904907226563,28.6248779296875,sxk676,37.0,67.0,46.0,4.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,,28.7017822265625,sxk6t1,43.0,,72.0,37.0,Snowy,1.0,0.0,1.0,
2024-01-01 00:00:00,40.8993530273438,29.3609619140625,sxkbsj,149.0,139.0,58.0,59.0,Sunny,,0.0,1.0,
2024-02-01 00:00:00,41.0476684570313,28.9544677734375,sxk9db,3.0,48.0,25.0,27.0,Cloudy,1.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.2344360351563,28.5040283203125,sxk68d,90.0,,,3.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,40.9652709960938,29.1412353515625,sxk9p1,16.0,69.0,,13.0,Rainy,0.0,,1.0,Winter
2024-11-01 00:00:00,41.0751342773438,28.6907958984375,,6.0,50.0,31.0,38.0,Sunny,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,,29.4049072265625,sxkbj4,61.0,,79.0,18.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.2344360351563,28.8336181640625,sxkd84,74.0,129.0,93.0,,Sunny,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,40.8938598632813,29.1961669921875,sxkb8k,4.0,87.0,,,Rainy,1.0,0.0,1.0,
2024-02-01 00:00:00,41.1465454101563,29.4708251953125,sxkfnd,85.0,89.0,87.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0037231445313,29.1851806640625,sxkc20,,55.0,,4.0,Snowy,0.0,0.0,1.0,
2024-11-01 01:00:00,41.0696411132813,28.9544677734375,,2.0,123.0,77.0,110.0,Rainy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,40.9597778320313,29.3389892578125,sxkc58,420.0,1090.0,80.0,40.0,,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1410522460938,28.9215087890625,sxkd41,520.0,1030.0,79.0,49.0,Cloudy,,,1.0,Winter
2024-03-01 02:00:00,41.0806274414063,28.9874267578125,sxk9ew,70.0,60.0,24.0,27.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0641479492188,29.0203857421875,sxk9s7,10.0,940.0,36.0,166.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,,28.9984130859375,sxkd7b,,41.0,22.0,3.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9158325195313,29.3060302734375,sxkbfb,7.0,83.0,37.0,,Cloudy,0.0,0.0,,Winter
2024-04-01 02:00:00,40.9432983398438,29.3829345703125,sxkbut,,123.0,91.0,3.0,Snowy,0.0,0.0,,Winter
2024-02-01 02:00:00,,29.1082763671875,sxk9qq,8.0,66.0,40.0,14.0,Cloudy,1.0,,1.0,Winter
2024-01-01 00:00:00,41.1026000976563,28.8446044921875,sxk9b6,65.0,,72.0,3.0,,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,,28.4600830078125,sxk4rt,67.0,116.0,83.0,4.0,Rainy,,0.0,1.0,Winter
2024-03-01 02:00:00,40.9982299804688,29.1961669921875,sxkc0r,17.0,66.0,34.0,7.0,Rainy,0.0,,1.0,Winter
2024-02-01 02:00:00,41.0366821289063,28.4381103515625,sxk1rn,6.0,117.0,64.0,,Sunny,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0037231445313,29.0643310546875,sxk9m2,7.0,132.0,66.0,93.0,Rainy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,40.9542846679688,29.1302490234375,sxk8yz,,44.0,,4.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0311889648438,29.0313720703125,sxk9kt,,30.0,23.0,1.0,,1.0,0.0,1.0,Winter
2024-09-01 02:00:00,,29.2071533203125,sxkc2x,85.0,128.0,101.0,20.0,Snowy,0.0,0.0,1.0,
2024-03-01 02:00:00,41.0806274414063,28.9324951171875,sxk9dq,3.0,65.0,37.0,21.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,40.9268188476563,29.1192626953125,sxk8yd,14.0,148.0,65.0,24.0,Cloudy,0.0,,1.0,Winter
2024-04-01 00:00:00,41.0092163085938,29.2291259765625,sxkc31,3.0,79.0,38.0,63.0,,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0751342773438,28.0755615234375,sx7cwv,44.0,116.0,90.0,13.0,Sunny,0.0,0.0,1.0,
2024-10-01 01:00:00,40.9323120117188,29.3719482421875,sxkbu7,60.0,151.0,89.0,20.0,Cloudy,0.0,,1.0,Winter
2024-12-01 01:00:00,40.9432983398438,29.2181396484375,sxkbbv,154.0,144.0,68.0,65.0,Cloudy,0.0,,1.0,
2024-12-01 02:00:00,41.0092163085938,29.0753173828125,sxk9m9,7.0,143.0,47.0,45.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.0147094726563,28.6798095703125,sxk3kd,28.0,122.0,79.0,137.0,Rainy,0.0,0.0,1.0,Winter
